Quel dispositif de l'ALE permet de rémunérer légalement des « petits travaux » d'intérêt communal ?,Les chèques-ALE.
Pourquoi l'utilisation d'une ASBL tierce est-elle suggérée dans la gestion du projet ?,Pour créer un « écran juridique » et protéger la Commune de certains risques.
Quel pourcentage de seniors est estimé touché par l'illectronisme selon le document ?,Environ 40%.
"Dans l'ARG, à quoi sert le canal « Physique » ?","À interagir via le mobilier urbain, des affiches ou des bornes avec QR codes."
Quelle est la fonction du « Game Master » dans le dispositif ?,"Animer le jeu, gérer les scénarios et assurer le support technique en coulisses."
Comment la stratégie définit-elle l'Urbanisme de « Care » (Soin) ?,Une approche exigeant que la modernisation urbaine ne détruise pas le tissu humain.
"Quel outil permet de collecter des « données chaudes » (comportements, verbatim audio) sur le terrain ?",L'ARG Civique & Low-tech.
Quel est le montant maximum estimé pour lancer la phase pilote (6 mois) du projet ?,Environ 27 500 €.
Pourquoi le projet est-il considéré comme « agile » sur le plan administratif ?,"Son coût est inférieur au seuil de 30 000 €, facilitant les marchés de gré à gré."
Quel est le rôle des « Missions d'Intérêt Communal Gamifiées » ?,Transformer des tâches citoyennes en activités juridiquement encadrées par l'ALE.
Citez un exemple de mission pour un « Médiateur de chantier numérique ».,Aider les seniors à utiliser l'interface SMS du jeu civique.
Quel est l'objectif de la « Jauge de Patience » dans le scénario de la rue des Pêcheries ?,Récompenser collectivement le quartier si les délais de chantier sont respectés.
Le Passeport Bénévole est exportable sous quel format pour faciliter la recherche d'emploi ?,Format numérique (depuis l'application du jeu).
Quelle théorie de la participation citoyenne est utilisée pour critiquer les outils actuels ?,L'Échelle d'Arnstein.
Quel niveau de l'Échelle d'Arnstein le projet ARG vise-t-il à atteindre ?,Le Partenariat (ou la Délégation de pouvoir).
Comment la stratégie propose-t-elle de financer l'achat de Zinnes ?,"Via le budget Participation, Développement Durable ou le Budget Partagé."
Quel avantage le système offre-t-il contre le « travail dissimulé » ?,Le respect strict des plafonds légaux de défraiement des volontaires.
"Dans le cadre social, que signifie la « validation des compétences » ?",Reconnaître officiellement des savoir-faire acquis en dehors du système scolaire.
Citez un partenaire commercial d'Auderghem acceptant déjà la Zinne.,"The Barn (ou Vrak, ou Delhaize Hankar)."
Quelle est la principale différence entre une Smart City et une ville Low-tech ?,"La Smart City mise sur la haute technologie, le Low-tech sur la simplicité et l'humain."
Que contient une « Note de Synthèse Flash » fournie à la Conseillère ?,Un résumé critique d'un dossier d'urbanisme avec des propositions de questions orales.
Quel est l'impact du projet sur la « fracture numérique » ?,Il l'atténue en proposant des interfaces accessibles sans smartphone récent.
Le projet « Les Gardiens du Stadmus » concerne quelle thématique ?,La cohésion sociale et les relations de bon voisinage autour d'une école.
Comment le système assure-t-il la protection physique des citoyens ?,En intégrant les missions dans le cadre assuré de l'ALE.
Quel mécanisme encourage les citoyens à prendre des itinéraires de déviation ?,Le « Nudge » (incitation douce par le jeu).
Qu'est-ce que le « Protocole Parapluie » ?,Un montage juridique et organisationnel protégeant l'élu des risques techniques.
Quel est le but de la phase « Proof of Concept » (Mois 1-3) ?,Tester la mécanique du jeu sur un périmètre restreint à faible coût.
En quoi consiste la quête « Robin des Bois » liée au Happy Hour Market ?,Signaler et collecter les invendus alimentaires pour l'Épicerie Sociale.
Quel document officiel certifie les Soft Skills en fin d'année ?,Le Passeport Bénévole (délivré par l'ALE et la Commune).
Le terme « Zinne Civique » désigne l'usage de la monnaie locale comme _____.,Récompense de l'engagement citoyen.
Vrai ou Faux : L'ARG nécessite obligatoirement le téléchargement d'une application lourde.,"Faux (il utilise des Web-Apps légères, le SMS ou la voix)."
Quelle est la cible prioritaire du canal « Smart » de l'ARG ?,Les jeunes et les actifs connectés.
Quelle compétence est validée par l'organisation d'une fête de quartier dans le jeu ?,La gestion d'équipe (ou coordination).
Comment l'ALE peut-elle moderniser son image selon le rapport ?,En lançant une branche « ALE 2.0 » ou numérique via l'ARG.
Quel est l'avantage des « données chaudes » pour une élue ?,Obtenir une intelligence territoriale fine basée sur les comportements réels.
Le « Passeport Auderghem » sert de _____ vers l'emploi.,Tremplin.
Quelle autorité fédérale peut financer l'inclusion numérique ?,Le SPF Économie.
Quel type de données est collecté lors de l'appel à un serveur vocal de l'ARG ?,Des verbatims audio (avis qualitatifs des citoyens).
Quel projet concerne spécifiquement la mobilité et le cycle de l'eau ?,Le Sentier des Pêcheries.
Pourquoi la Zinne est-elle plus efficace qu'un chèque cadeau classique ?,Parce qu'elle ne peut pas sortir du circuit économique local bruxellois.
La « Scénarisation des enjeux » transforme des dossiers administratifs en _____.,Quêtes narratives.
Quel est l'avantage de la Web-App (PWA) par rapport à une application classique ?,Elle ne nécessite pas de téléchargement sur un store (accès immédiat).
Comment l'ALE protège-t-elle les citoyens contre le « travail au noir » ?,En formalisant la relation via des chèques-ALE ou le statut de volontaire défrayé.
Quel partenaire clé peut aider à atteindre les familles via les écoles ?,Le Centre scolaire du Souverain (ou le Pré des Agneaux).
Le Passeport Bénévole valide l'_____ comme preuve de fiabilité professionnelle.,Autonomie.
Quelle est la durée totale de la feuille de route proposée ?,12 mois.
Quel outil est utilisé pour la veille quotidienne des permis d'urbanisme ?,OpenPermits.
Que signifie le terme « littératie numérique » dans le contexte du jeu ?,La capacité de base à utiliser des outils numériques pour la vie quotidienne.
"Dans le scénario Beaulieu, comment les citoyens visualisent-ils le futur ?",Via une « Fenêtre sur le Futur » (Réalité Augmentée légère ou audio-guidage).
Qui assume la responsabilité technique en cas de bug majeur ?,Le prestataire externe (ou l'ASBL gestionnaire).
Quelle est la fonction du « Thermomètre de Quartier » ?,Afficher physiquement la progression des travaux d'un chantier.
Pourquoi la stratégie est-elle dite « de résilience » ?,Parce qu'elle renforce les liens sociaux et l'économie locale face aux crises.
Quel document de référence français a inspiré le Passeport Bénévole ?,Le Passeport Bénévole de France Bénévolat.
Citez une compétence communicationnelle validée par l'ARG.,La communication en public.
Quelle est l'utilité du « Verbatim audio » pour une enquête publique ?,Humaniser les avis citoyens et recueillir des témoignages spontanés.
L'approche « Low-tech » est opposée à quelle vision technologique ?,La technophilie aveugle (ou le tout-numérique).
Le « Fonds de Récompense » est approvisionné en changeant des _____ en Zinnes.,Euros.
Quel est le but ultime de la « Validation des Compétences » pour le CPAS ?,L'insertion socioprofessionnelle des bénéficiaires.
Pourquoi le dispositif est-il dit « hybride » ?,Parce qu'il mélange outils numériques (web/SMS) et présence physique (bornes/papier).
